SEQ,Orig Filename,INST.1,INST.2,INST.#,INST.#.2,INST.3A,DESC,Dimension,Foto-ID,Farbskala
3941,AIG439OSmitUK011,,AIG,0439,,,OSmitUK,,011,
3942,AIG439OSmitUK017,,AIG,0439,,,OSmitUK,,017,
3943,AIG439OSmitUK081,,AIG,0439,,,OSmitUK,,081,
3944,AIG439OSmitUK,,AIG,0439,,,OSmitUK,,,
3945,AIG440OSmitUK2DoFS,,AIG,0440,,,OSmitUK,2D,,oFS
3946,AIG440OSmitUK2DmFS,,AIG,0440,,,OSmitUK,2D,,mFS
3947,AIG440OSmitUK2DoFS,,AIG,0440,,,OSmitUK,2D,,oFS
3948,AIG440OSmitUK001,,AIG,0440,,,OSmitUK,,001,
3949,AIG440OSmitUK005,,AIG,0440,,,OSmitUK,,005,
3950,AIG440OSmitUK011,,AIG,0440,,,OSmitUK,,011,
3951,AIG440OSmitUK011,,AIG,0440,,,OSmitUK,,011,
3952,AIG440OSmitUK017,,AIG,0440,,,OSmitUK,,017,
3953,AIG440OSmitUK017,,AIG,0440,,,OSmitUK,,017,
3954,AIG440OSmitUK081,,AIG,0440,,,OSmitUK,,081,
3955,AIG440OSmitUK,,AIG,0440,,,OSmitUK,,,
3956,AIG452OSmitUK2DoFS,,AIG,0452,,,OSmitUK,2D,,oFS
3957,AIG452OSmitUK2DmFS,,AIG,0452,,,OSmitUK,2D,,mFS
3958,AIG452OSmitUK2DoFS,,AIG,0452,,,OSmitUK,2D,,oFS
3959,AIG452OSmitUK001,,AIG,0452,,,OSmitUK,,001,
3960,AIG452OSmitUK005,,AIG,0452,,,OSmitUK,,005,
3961,AIG452OSmitUK011,,AIG,0452,,,OSmitUK,,011,
3962,AIG452OSmitUK017,,AIG,0452,,,OSmitUK,,017,
3963,AIG452OSmitUK081,,AIG,0452,,,OSmitUK,,081,
3964,AIG452OSmitUK,,AIG,0452,,,OSmitUK,,,
3965,AIG461OSmitUK001,,AIG,0461,,,OSmitUK,,001,
3966,AIG461OSmitUK005,,AIG,0461,,,OSmitUK,,005,
3967,AIG461OSmitUK011,,AIG,0461,,,OSmitUK,,011,
3968,AIG461OSmitUK017,,AIG,0461,,,OSmitUK,,017,
3969,AIG461OSmitUK081,,AIG,0461,,,OSmitUK,,081,
3970,AIG461OSmitUK,,AIG,0461,,,OSmitUK,,,
3971,AIG4612DOSmitUKoFS,,AIG,0461,,,,2D,OSmitUKoFS,
3972,AIG4612DOSmitUKmFS,,AIG,0461,,,,2D,OSmitUKmFS,
3973,AIG4612DOSmitUKoFS,,AIG,0461,,,,2D,OSmitUKoFS,
3974,AIG464OSmitUK2DoFS,,AIG,0464,,,OSmitUK,2D,,oFS
3975,AIG464OSmitUK2DmFS,,AIG,0464,,,OSmitUK,2D,,mFS
3976,AIG464OSmitUK2DoFS,,AIG,0464,,,OSmitUK,2D,,oFS
3977,AIG464OSmitUK001,,AIG,0464,,,OSmitUK,,001,
3978,AIG464OSmitUK005,,AIG,0464,,,OSmitUK,,005,
3979,AIG464OSmitUK011,,AIG,0464,,,OSmitUK,,011,
3980,AIG464OSmitUK017,,AIG,0464,,,OSmitUK,,017,
3981,AIG464OSmitUK081,,AIG,0464,,,OSmitUK,,081,
3982,AIG464OSmitUK,,AIG,0464,,,OSmitUK,,,
3983,AIG548OSmitUK2DoFS,,AIG,0548,,,OSmitUK,2D,,oFS
3984,AIG548OSmitUK2DmFS,,AIG,0548,,,OSmitUK,2D,,mFS
3985,AIG548OSmitUK2DoFS,,AIG,0548,,,OSmitUK,2D,,oFS
3986,AIG548OSmitUK001,,AIG,0548,,,OSmitUK,,001,
3987,AIG548OSmitUK005,,AIG,0548,,,OSmitUK,,005,
3988,AIG548OSmitUK011,,AIG,0548,,,OSmitUK,,011,
3989,AIG548OSmitUK017,,AIG,0548,,,OSmitUK,,017,
3990,AIG548OSmitUK081,,AIG,0548,,,OSmitUK,,081,
3991,AIG548OSmitUK,,AIG,0548,,,OSmitUK,,,
3992,AIG555OS2DoFS,,AIG,0555,,,OS,2D,,oFS
3993,AIG555OS2DmFS,,AIG,0555,,,OS,2D,,mFS
3994,AIG555OS2DoFS,,AIG,0555,,,OS,2D,,oFS
3995,AIG555OS001,,AIG,0555,,,OS,,001,
3996,AIG555OS005,,AIG,0555,,,OS,,005,
3997,AIG555OS011,,AIG,0555,,,OS,,011,
3998,AIG555OS017,,AIG,0555,,,OS,,017,
3999,AIG555OS081,,AIG,0555,,,OS,,081,
4000,AIG555OS,,AIG,0555,,,OS,,,
4001,AIG559OSmitUK2DoFS,,AIG,0559,,,OSmitUK,2D,,oFS
4002,AIG559OSmitUK2DmFS,,AIG,0559,,,OSmitUK,2D,,mFS
4003,AIG559OSmitUK2DoFS,,AIG,0559,,,OSmitUK,2D,,oFS
4004,AIG559OSmitUK001,,AIG,0559,,,OSmitUK,,001,
4005,AIG559OSmitUK005,,AIG,0559,,,OSmitUK,,005,
4006,AIG559OSmitUK011,,AIG,0559,,,OSmitUK,,011,
4007,AIG559OSmitUK017,,AIG,0559,,,OSmitUK,,017,
4008,AIG559OSmitUK081,,AIG,0559,,,OSmitUK,,081,
4009,AIG559OSmitUK,,AIG,0559,,,OSmitUK,,,
4010,AIG566OSmitUK2DoFS,,AIG,0566,,,OSmitUK,2D,,oFS
4011,AIG566OS2DoFS,,AIG,0566,,,OS,2D,,oFS
4012,AIG566OSmitUK2DmFS,,AIG,0566,,,OSmitUK,2D,,mFS
4013,AIG566OSmitUK2DoFS,,AIG,0566,,,OSmitUK,2D,,oFS
4014,AIG566UK2DoFS,,AIG,0566,,,UK,2D,,oFS
4015,AIG566OS001,,AIG,0566,,,OS,,001,
4016,AIG566OS005,,AIG,0566,,,OS,,005,
4017,AIG566OS011,,AIG,0566,,,OS,,011,
4018,AIG566OS017,,AIG,0566,,,OS,,017,
4019,AIG566OS081,,AIG,0566,,,OS,,081,
4020,AIG566UK001,,AIG,0566,,,UK,,001,
4021,AIG566UK006,,AIG,0566,,,UK,,006,
4022,AIG566UK011,,AIG,0566,,,UK,,011,
4023,AIG566UK016,,AIG,0566,,,UK,,016,
4024,AIG566UK081,,AIG,0566,,,UK,,081,
4025,AIG566OS,,AIG,0566,,,OS,,,
4026,AIG566UK,,AIG,0566,,,UK,,,
4027,AIG352HollnderUK2DoFS,,AIG,0352,,,HollnderUK,2D,,oFS
4028,AIG567OS2DoFS,,AIG,0567,,,OS,2D,,oFS
4029,AIG567OS2DmFS,,AIG,0567,,,OS,2D,,mFS
4030,AIG567OS2DoFS,,AIG,0567,,,OS,2D,,oFS
4031,AIG567OS001,,AIG,0567,,,OS,,001,
4032,AIG567OS005,,AIG,0567,,,OS,,005,
4033,AIG567OS011,,AIG,0567,,,OS,,011,
4034,AIG567OS017,,AIG,0567,,,OS,,017,
4035,AIG567OS081,,AIG,0567,,,OS,,081,
4036,AIG567OS,,AIG,0567,,,OS,,,
4037,AIG617OS2DoFS,,AIG,0617,,,OS,2D,,oFS
4038,AIG617OS2DmFS,,AIG,0617,,,OS,2D,,mFS
4039,AIG617OS2DoFS,,AIG,0617,,,OS,2D,,oFS
4040,AIG617OS001,,AIG,0617,,,OS,,001,
4041,AIG617OS005,,AIG,0617,,,OS,,005,
4042,AIG617OS011,,AIG,0617,,,OS,,011,
4043,AIG617OS017,,AIG,0617,,,OS,,017,
4044,AIG617OS081,,AIG,0617,,,OS,,081,
4045,AIG617OS,,AIG,0617,,,OS,,,
4046,AIG629OSmitUK2DoFS,,AIG,0629,,,OSmitUK,2D,,oFS
4047,AIG629OSmitUK2DmFS,,AIG,0629,,,OSmitUK,2D,,mFS
4048,AIG629OSmitUK2DoFS,,AIG,0629,,,OSmitUK,2D,,oFS
4049,AIG629OSmitUK001,,AIG,0629,,,OSmitUK,,001,
4050,AIG629OSmitUK005,,AIG,0629,,,OSmitUK,,005,
4051,AIG629OSmitUK011,,AIG,0629,,,OSmitUK,,011,
4052,AIG696OSmitUK2DoFS,,AIG,0696,,,OSmitUK,2D,,oFS
4053,AIG696OSmitUK2DoFS,,AIG,0696,,,OSmitUK,2D,,oFS
4054,AIG696OSmitUK2DmFS,,AIG,0696,,,OSmitUK,2D,,mFS
4055,AIG696OSmitUK001,,AIG,0696,,,OSmitUK,,001,
4056,AIG696OSmitUK005,,AIG,0696,,,OSmitUK,,005,
4057,AIG696OSmitUK011,,AIG,0696,,,OSmitUK,,011,
4058,AIG696OSmitUK017,,AIG,0696,,,OSmitUK,,017,
4059,AIG696OSmitUK081,,AIG,0696,,,OSmitUK,,081,
4060,AIG696OSmitUK,,AIG,0696,,,OSmitUK,,,
4061,AIG548Detail3,,AIG,0548,,,Detail3,,,
4062,AIG548Detail2,,AIG,0548,,,Detail2,,,
4063,AIG548Detail2,,AIG,0548,,,Detail2,,,
4064,AIG548Detail3,,AIG,0548,,,Detail3,,,
4065,AIG548Detail1,,AIG,0548,,,Detail1,,,
4066,AIG702OSmitUK2DoFS,,AIG,0702,,,OSmitUK,2D,,oFS
4067,AIG702OSmitUK2DoFS,,AIG,0702,,,OSmitUK,2D,,oFS
4068,AIG702OSmitUK2DmFS,,AIG,0702,,,OSmitUK,2D,,mFS
4069,AIG702OSmitUK001,,AIG,0702,,,OSmitUK,,001,
4070,AIG702OSmitUK005,,AIG,0702,,,OSmitUK,,005,
4071,AIG702OSmitUK011,,AIG,0702,,,OSmitUK,,011,
4072,AIG702OSmitUK017,,AIG,0702,,,OSmitUK,,017,
4073,AIG702OSmitUK081,,AIG,0702,,,OSmitUK,,081,
4074,AIG702OSmitUK,,AIG,0702,,,OSmitUK,,,
4075,AIG728OSmitUK2DoFS,,AIG,0728,,,OSmitUK,2D,,oFS
4076,AIG728OSmitUK2DmFS,,AIG,0728,,,OSmitUK,2D,,mFS
4077,AIG728OSmitUK2DoFS,,AIG,0728,,,OSmitUK,2D,,oFS
4078,AIG728OSmitUK001,,AIG,0728,,,OSmitUK,,001,
4079,AIG728OSmitUK006,,AIG,0728,,,OSmitUK,,006,
4080,AIG728OSmitUK011,,AIG,0728,,,OSmitUK,,011,
4081,AIG728OSmitUK016,,AIG,0728,,,OSmitUK,,016,
4082,AIG728OSmitUK081,,AIG,0728,,,OSmitUK,,081,
4083,AIG728OSmitUK,,AIG,0728,,,OSmitUK,,,
4084,AIG629OSmitUK017,,AIG,0629,,,OSmitUK,,017,
4085,AIG629OSmitUK081,,AIG,0629,,,OSmitUK,,081,
4086,AIG629OSmitUK,,AIG,0629,,,OSmitUK,,,
4087,GZGHST06172D07,GZG,HST,0617,,,,2D,007,
4088,GZGHST06172D08,GZG,HST,0617,,,,2D,008,
4089,GZGHST04392D07,GZG,HST,0439,,,,2D,007,
4090,GZGHST04392D03,GZG,HST,0439,,,,2D,003,
4091,GZGHST04392D03,GZG,HST,0439,,,,2D,003,
4092,GZGHST04392D07,GZG,HST,0439,,,,2D,007,
4093,GZGHST04392D14,GZG,HST,0439,,,,2D,014,
4094,GZGHST04392D16,GZG,HST,0439,,,,2D,016,
4095,GZGHST0439Diceras,GZG,HST,0439,,,Diceras,,,
4096,GZGHST0408b2D15,GZG,HST,0408,,b,,2D,015,
4097,GZGHST04082D07,GZG,HST,0408,,,,2D,007,
4098,GZGHST04082D07,GZG,HST,0408,,,,2D,007,
4099,GZGHST0408a2D11,GZG,HST,0408,,a,,2D,011,
4100,GZGHST0408a2D11,GZG,HST,0408,,a,,2D,011,
4101,GZGHST04082D07,GZG,HST,0408,,,,2D,007,
4102,GZGHST05482D12,GZG,HST,0548,,,,2D,012,
4103,GZGHST05482D12,GZG,HST,0548,,,,2D,012,
4104,GZGHST05482D09,GZG,HST,0548,,,,2D,009,
4105,GZGHST05482D10,GZG,HST,0548,,,,2D,010,
4106,GZGHST05482D07,GZG,HST,0548,,,,2D,007,
4107,GZGHST05482D06,GZG,HST,0548,,,,2D,006,
4108,GZGHST05482D07,GZG,HST,0548,,,,2D,007,
4109,GZGHST04082D03,GZG,HST,0408,,,,2D,003,
4110,GZGHST06362D14,GZG,HST,0636,,,,2D,014,
4111,GZGHST06362D14,GZG,HST,0636,,,,2D,014,
4112,GZGHST06362D10,GZG,HST,0636,,,,2D,010,
4113,GZGHST06362D11,GZG,HST,0636,,,,2D,011,
4114,GZGHST06362D04,GZG,HST,0636,,,,2D,004,
4115,GZGHST06362D03,GZG,HST,0636,,,,2D,003,
4116,GZGHST06362D04,GZG,HST,0636,,,,2D,004,
4117,GZGHST06262D11,GZG,HST,0626,,,,2D,011,
4118,GZGHST06262D11,GZG,HST,0626,,,,2D,011,
4119,GZGHST06262D08,GZG,HST,0626,,,,2D,008,
4120,GZGHST06262D06,GZG,HST,0626,,,,2D,006,
4121,GZGHST06262D06,GZG,HST,0626,,,,2D,006,
4122,GZGHST05782D05,GZG,HST,0578,,,,2D,005,
4123,GZGHST05782D07,GZG,HST,0578,,,,2D,007,
4124,GZGHST05782D04,GZG,HST,0578,,,,2D,004,
4125,GZGHST05782D03,GZG,HST,0578,,,,2D,003,
4126,GZGHST05782D04,GZG,HST,0578,,,,2D,004,
4127,GZGHST05782D12,GZG,HST,0578,,,,2D,012,
4128,GZGHST04532D11,GZG,HST,0453,,,,2D,011,
4129,GZGHST04532D04,GZG,HST,0453,,,,2D,004,
4130,GZGHST04532D11,GZG,HST,0453,,,,2D,011,
4131,GZGHST0453Entomolithuscancri,GZG,HST,0453,,,Entomolithuscancri,,,
4132,GZGHST04532D03,GZG,HST,0453,,,,2D,003,
4133,GZGHST04532D10,GZG,HST,0453,,,,2D,010,
4134,GZGHST05722D14,GZG,HST,0572,,,,2D,014,
4135,GZGHST05722D14,GZG,HST,0572,,,,2D,014,
4136,GZGHST05722D07,GZG,HST,0572,,,,2D,007,
4137,GZGHST05722D06,GZG,HST,0572,,,,2D,006,
4138,GZGHST05722D04,GZG,HST,0572,,,,2D,004,
4139,GZGHST05722D03,GZG,HST,0572,,,,2D,003,
4140,GZGHST05722D04,GZG,HST,0572,,,,2D,004,
4141,GZGHST05732D09,GZG,HST,0573,,,,2D,009,
4142,GZGHST05732D06,GZG,HST,0573,,,,2D,006,
4143,GZGHST05732D09,GZG,HST,0573,,,,2D,009,
4144,GZGHST05732D07,GZG,HST,0573,,,,2D,007,
4145,GZGHST05732D04,GZG,HST,0573,,,,2D,004,
4146,GZGHST05732D03,GZG,HST,0573,,,,2D,003,
4147,GZGHST05732D04,GZG,HST,0573,,,,2D,004,
4148,GZGHST05752D10,GZG,HST,0575,,,,2D,010,
4149,GZGHST05752D07,GZG,HST,0575,,,,2D,007,
4150,GZGHST05752D08,GZG,HST,0575,,,,2D,008,
4151,GZGHST05752D10,GZG,HST,0575,,,,2D,010,
4152,GZGHST05752D06,GZG,HST,0575,,,,2D,006,
4153,GZGHST05752D05,GZG,HST,0575,,,,2D,005,
4154,GZGHST05752D06,GZG,HST,0575,,,,2D,006,
4155,GZGHST05812D10,GZG,HST,0581,,,,2D,010,
4156,GZGHST05812D06,GZG,HST,0581,,,,2D,006,
4157,GZGHST05812D07,GZG,HST,0581,,,,2D,007,
4158,GZGHST05812D10,GZG,HST,0581,,,,2D,010,
4159,GZGHST05812D09,GZG,HST,0581,,,,2D,009,
4160,GZGHST05812D03,GZG,HST,0581,,,,2D,003,
4161,GZGHST05812D04,GZG,HST,0581,,,,2D,004,
4162,GZGHST05812D09,GZG,HST,0581,,,,2D,009,
4163,GZGHST05742D11,GZG,HST,0574,,,,2D,011,
4164,GZGHST05742D08,GZG,HST,0574,,,,2D,008,
4165,GZGHST05742D09,GZG,HST,0574,,,,2D,009,
4166,GZGHST05742D11,GZG,HST,0574,,,,2D,011,
4167,GZGHST05742D03,GZG,HST,0574,,,,2D,003,
4168,GZGHST05742D17,GZG,HST,0574,,,,2D,017,
4169,GZGHST05742D03,GZG,HST,0574,,,,2D,003,
4170,GZGHST05742D17,GZG,HST,0574,,,,2D,017,
4171,GZGHST06292D08,GZG,HST,0629,,,,2D,008,
4172,GZGHST06292D05,GZG,HST,0629,,,,2D,005,
4173,GZGHST06292D08,GZG,HST,0629,,,,2D,008,
4174,GZGHST06292D06,GZG,HST,0629,,,,2D,006,
4175,GZGHST06292D11,GZG,HST,0629,,,,2D,011,
4176,GZGHST05662D11,GZG,HST,0566,,,,2D,011,
4177,GZGHST05662D09,GZG,HST,0566,,,,2D,009,
4178,GZGHST05662D04,GZG,HST,0566,,,,2D,004,
4179,GZGHST05662D03,GZG,HST,0566,,,,2D,003,
4180,GZGHST05662D04,GZG,HST,0566,,,,2D,004,
4181,GZGHST06312D11,GZG,HST,0631,,,,2D,011,
4182,GZGHST06312D15,GZG,HST,0631,,,,2D,015,
4183,GZGHST06312D08,GZG,HST,0631,,,,2D,008,
4184,GZGHST06312D11,GZG,HST,0631,,,,2D,011,
4185,GZGHST06312D15,GZG,HST,0631,,,,2D,015,
4186,GZGHST06312D06,GZG,HST,0631,,,,2D,006,
4187,GZGHST06312D07,GZG,HST,0631,,,,2D,007,
4188,GZGHST06312D07,GZG,HST,0631,,,,2D,007,
4189,GZGHST06312D12,GZG,HST,0631,,,,2D,012,
4190,GZGHST06312D12,GZG,HST,0631,,,,2D,012,
4191,GZGHST06182D12,GZG,HST,0618,,,,2D,012,
4192,GZGHST06182D10,GZG,HST,0618,,,,2D,010,
4193,GZGHST06182D12,GZG,HST,0618,,,,2D,012,
4194,GZGHST06182D09,GZG,HST,0618,,,,2D,009,
4195,GZGHST06182D04,GZG,HST,0618,,,,2D,004,
4196,GZGHST06182D03,GZG,HST,0618,,,,2D,003,
4197,GZGHST06182D04,GZG,HST,0618,,,,2D,004,
4198,GZGHST0646a2D15,GZG,HST,0646,,a,,2D,015,
4199,GZGHST0646b2D18,GZG,HST,0646,,b,,2D,018,
4200,GZGHST0646c2D21,GZG,HST,0646,,c,,2D,021,
4201,GZGHST0646a2D15,GZG,HST,0646,,a,,2D,015,
4202,GZGHST0646a2D08,GZG,HST,0646,,a,,2D,008,
4203,GZGHST0646a2D14,GZG,HST,0646,,a,,2D,014,
4204,GZGHST0646a2D09,GZG,HST,0646,,a,,2D,009,
4205,GZGHST0646b2D10,GZG,HST,0646,,b,,2D,010,
4206,GZGHST0646b2D11,GZG,HST,0646,,b,,2D,011,
4207,GZGHST0646b2D18,GZG,HST,0646,,b,,2D,018,
4208,GZGHST0646c2D12,GZG,HST,0646,,c,,2D,012,
4209,GZGHST0646c2D21,GZG,HST,0646,,c,,2D,021,
4210,GZGHST06462D07,GZG,HST,0646,,,,2D,007,
4211,GZGHST0646a2D17,GZG,HST,0646,,a,,2D,017,
4212,GZGHST06462D06,GZG,HST,0646,,,,2D,006,
4213,GZGHST06462D07,GZG,HST,0646,,,,2D,007,
4214,GZGHST06192D11,GZG,HST,0619,,,,2D,011,
4215,GZGHST06192D08,GZG,HST,0619,,,,2D,008,
4216,GZGHST06192D11,GZG,HST,0619,,,,2D,011,
4217,GZGHST06192D09,GZG,HST,0619,,,,2D,009,
4218,GZGHST06192D05,GZG,HST,0619,,,,2D,005,
4219,GZGHST06192D04,GZG,HST,0619,,,,2D,004,
4220,GZGHST06192D05,GZG,HST,0619,,,,2D,005,
4221,GZGHST05432D09,GZG,HST,0543,,,,2D,009,
4222,GZGHST05432D06,GZG,HST,0543,,,,2D,006,
4223,GZGHST05432D09,GZG,HST,0543,,,,2D,009,
4224,GZGHST05432D05,GZG,HST,0543,,,,2D,005,
4225,GZGHST03662D11,GZG,HST,0366,,,,2D,011,
4226,GZGHST03662D12,GZG,HST,0366,,,,2D,012,
4227,GZGHST03662D09,GZG,HST,0366,,,,2D,009,
4228,GZGHST03662D11,GZG,HST,0366,,,,2D,011,
4229,GZGHST03662D12,GZG,HST,0366,,,,2D,012,
4230,GZGHST03662D06,GZG,HST,0366,,,,2D,006,
4231,GZGHST05422D09,GZG,HST,0542,,,,2D,009,
4232,GZGHST05422D08,GZG,HST,0542,,,,2D,008,
4233,GZGHST05422D09,GZG,HST,0542,,,,2D,009,
4234,GZGHST05422D06,GZG,HST,0542,,,,2D,006,
4235,GZGHST06422D09,GZG,HST,0642,,,,2D,009,
4236,GZGHST06422D10,GZG,HST,0642,,,,2D,010,
4237,GZGHST06422D07,GZG,HST,0642,,,,2D,007,
4238,GZGHST06422D07,GZG,HST,0642,,,,2D,007,
4239,GZGHST06432D11,GZG,HST,0643,,,,2D,011,
4240,GZGHST06432D08,GZG,HST,0643,,,,2D,008,
4241,GZGHST06432D09,GZG,HST,0643,,,,2D,009,
4242,GZGHST06432D11,GZG,HST,0643,,,,2D,011,
4243,GZGHST06432D04,GZG,HST,0643,,,,2D,004,
4244,GZGHST06432D04,GZG,HST,0643,,,,2D,004,
4245,GZGHST05762D17,GZG,HST,0576,,,,2D,017,
4246,GZGHST05762D10,GZG,HST,0576,,,,2D,010,
4247,GZGHST05762D11,GZG,HST,0576,,,,2D,011,
4248,GZGHST05762D17,GZG,HST,0576,,,,2D,017,
4249,GZGHST05762D02,GZG,HST,0576,,,,2D,002,
4250,GZGHST05762D04,GZG,HST,0576,,,,2D,004,
4251,GZGHST06282D12,GZG,HST,0628,,,,2D,012,
4252,GZGHST06282D10,GZG,HST,0628,,,,2D,010,
4253,GZGHST06282D12,GZG,HST,0628,,,,2D,012,
4254,GZGHST06282D04,GZG,HST,0628,,,,2D,004,
4255,GZGHST06282D03,GZG,HST,0628,,,,2D,003,
4256,GZGHST06282D04,GZG,HST,0628,,,,2D,004,
4257,GZGHST04992D09,GZG,HST,0499,,,,2D,009,
4258,GZGHST04992D05,GZG,HST,0499,,,,2D,005,
4259,GZGHST04992D06,GZG,HST,0499,,,,2D,006,
4260,GZGHST04992D09,GZG,HST,0499,,,,2D,009,
4261,GZGHST0499Beryll,GZG,HST,0499,,,Beryll,,,
4262,GZGHST04992D03,GZG,HST,0499,,,,2D,003,
4263,GZGHST04992D02,GZG,HST,0499,,,,2D,002,
4264,GZGHST04992D03,GZG,HST,0499,,,,2D,003,
4265,GZGHST06372D11,GZG,HST,0637,,,,2D,011,
4266,GZGHST06372D11,GZG,HST,0637,,,,2D,011,
4267,GZGHST06372D09,GZG,HST,0637,,,,2D,009,
4268,GZGHST06372D10,GZG,HST,0637,,,,2D,010,
4269,GZGHST06372D05,GZG,HST,0637,,,,2D,005,
4270,GZGHST06372D04,GZG,HST,0637,,,,2D,004,
4271,GZGHST06372D05,GZG,HST,0637,,,,2D,005,
4272,GZGHST06382D11,GZG,HST,0638,,,,2D,011,
4273,GZGHST06382D15,GZG,HST,0638,,,,2D,015,
4274,GZGHST06382D08,GZG,HST,0638,,,,2D,008,
4275,GZGHST06382D09,GZG,HST,0638,,,,2D,009,
4276,GZGHST06382D11,GZG,HST,0638,,,,2D,011,
4277,GZGHST06382D15,GZG,HST,0638,,,,2D,015,
4278,GZGHST06382D10,GZG,HST,0638,,,,2D,010,
4279,GZGHST06382D04,GZG,HST,0638,,,,2D,004,
4280,GZGHST06382D04,GZG,HST,0638,,,,2D,004,
4281,GZGHST06392D10,GZG,HST,0639,,,,2D,010,
4282,GZGHST06392D10,GZG,HST,0639,,,,2D,010,
4283,GZGHST06392D08,GZG,HST,0639,,,,2D,008,
4284,GZGHST06392D09,GZG,HST,0639,,,,2D,009,
4285,GZGHST06392D03,GZG,HST,0639,,,,2D,003,
4286,GZGHST06392D03,GZG,HST,0639,,,,2D,003,
4287,GZGHST08272D09,GZG,HST,0827,,,,2D,009,
4288,GZGHST08272D07,GZG,HST,0827,,,,2D,007,
4289,GZGHST08272D08,GZG,HST,0827,,,,2D,008,
4290,GZGHST08272D09,GZG,HST,0827,,,,2D,009,
4291,GZGHST08272D04,GZG,HST,0827,,,,2D,004,
4292,GZGHST08282D08,GZG,HST,0828,,,,2D,008,
4293,GZGHST08282D08,GZG,HST,0828,,,,2D,008,
4294,GZGHST08282D04,GZG,HST,0828,,,,2D,004,
4295,GZGHST08282D05,GZG,HST,0828,,,,2D,005,
4296,GZGHST07352D09,GZG,HST,0735,,,,2D,009,
4297,GZGHST07352D09,GZG,HST,0735,,,,2D,009,
4298,GZGHST07352D06,GZG,HST,0735,,,,2D,006,
4299,GZGHST07352D08,GZG,HST,0735,,,,2D,008,
4300,GZGHST07352D04,GZG,HST,0735,,,,2D,004,
4301,GZGHST07352D04,GZG,HST,0735,,,,2D,004,
4302,GZGHST02632D10,GZG,HST,0263,,,,2D,010,
4303,GZGHST02632D07,GZG,HST,0263,,,,2D,007,
4304,GZGHST02632D08,GZG,HST,0263,,,,2D,008,
4305,GZGHST02632D10,GZG,HST,0263,,,,2D,010,
4306,GZGHST02632D04,GZG,HST,0263,,,,2D,004,
4307,GZGHST08232D08,GZG,HST,0823,,,,2D,008,
4308,GZGHST08232D10,GZG,HST,0823,,,,2D,010,
4309,GZGHST08232D05,GZG,HST,0823,,,,2D,005,
4310,GZGHST08232D06,GZG,HST,0823,,,,2D,006,
4311,GZGHST08232D08,GZG,HST,0823,,,,2D,008,
4312,GZGHST08232D10,GZG,HST,0823,,,,2D,010,
4313,GZGHST03042D07,GZG,HST,0304,,,,2D,007,
4314,GZGHST03042D04,GZG,HST,0304,,,,2D,004,
4315,GZGHST03042D05,GZG,HST,0304,,,,2D,005,
4316,GZGHST03042D07,GZG,HST,0304,,,,2D,007,
4317,GZGHST03042D02,GZG,HST,0304,,,,2D,002,
4318,GZGHST08162D11,GZG,HST,0816,,,,2D,011,
4319,GZGHST08162D05,GZG,HST,0816,,,,2D,005,
4320,GZGHST08162D06,GZG,HST,0816,,,,2D,006,
4321,GZGHST08162D11,GZG,HST,0816,,,,2D,011,
4322,GZGHST08292D14,GZG,HST,0829,,,,2D,014,
4323,GZGHST08292D06,GZG,HST,0829,,,,2D,006,
4324,GZGHST08292D07,GZG,HST,0829,,,,2D,007,
4325,GZGHST08292D14,GZG,HST,0829,,,,2D,014,
4326,GZGHST08292D11,GZG,HST,0829,,,,2D,011,
4327,GZGHST08462D09,GZG,HST,0846,,,,2D,009,
4328,GZGHST08462D02,GZG,HST,0846,,,,2D,002,
4329,GZGHST06212D12,GZG,HST,0621,,,,2D,012,
4330,GZGHST06212D09,GZG,HST,0621,,,,2D,009,
4331,GZGHST06212D10,GZG,HST,0621,,,,2D,010,
4332,GZGHST06212D12,GZG,HST,0621,,,,2D,012,
4333,GZGHST06212D08,GZG,HST,0621,,,,2D,008,
4334,GZGHST06212D07,GZG,HST,0621,,,,2D,007,
4335,GZGHST06212D08,GZG,HST,0621,,,,2D,008,
4336,GZGHST08302D08,GZG,HST,0830,,,,2D,008,
4337,GZGHST08302D08,GZG,HST,0830,,,,2D,008,
4338,GZGHST08302D05,GZG,HST,0830,,,,2D,005,
4339,GZGHST08302D06,GZG,HST,0830,,,,2D,006,
4340,GZGHST08312D15,GZG,HST,0831,,,,2D,015,
4341,GZGHST08312D07,GZG,HST,0831,,,,2D,007,
4342,GZGHST08312D09,GZG,HST,0831,,,,2D,009,
4343,GZGHST08312D15,GZG,HST,0831,,,,2D,015,
4344,GZGHST08312D12,GZG,HST,0831,,,,2D,012,
4345,GZGHST057805952D02,GZG,HST,0578,0595,,,2D,002,
4346,GZGHST057805952D02,GZG,HST,0578,0595,,,2D,002,
4347,GZGHST0233a2D09,GZG,HST,0233,,a,,2D,009,
4348,GZGHST0233b2D04,GZG,HST,0233,,b,,2D,004,
4349,GZGHST0233a2D09,GZG,HST,0233,,a,,2D,009,
4350,GZGHST0233b2D04,GZG,HST,0233,,b,,2D,004,
4351,GZGHST0233a2D01,GZG,HST,0233,,a,,2D,001,
4352,GZGHST0233b2D01,GZG,HST,0233,,b,,2D,001,
4353,GZGHST0233Holzsteinswf,GZG,HST,0233,,,Holzsteinswf,,,
4354,GZGHST0233Holzsteinswf,GZG,HST,0233,,,Holzsteinswf,,,
